module name;license;repository
hosted-git-info@2.8.8;ISC;https://github.com/npm/hosted-git-info
hpack.js@2.1.6;MIT;https://github.com/indutny/hpack.js
html-entities@1.2.1;MIT;https://github.com/mdevils/node-html-entities
html-escaper@2.0.2;MIT;https://github.com/WebReflection/html-escaper
http-cache-semantics@3.8.1;BSD-2-Clause;https://github.com/pornel/http-cache-semantics
http-deceiver@1.2.7;MIT;https://github.com/indutny/http-deceiver
http-errors@1.6.3;MIT;https://github.com/jshttp/http-errors
http-errors@1.7.2;MIT;https://github.com/jshttp/http-errors
http-parser-js@0.4.10;MIT;https://github.com/creationix/http-parser-js
http-proxy-agent@2.1.0;MIT;https://github.com/TooTallNate/node-http-proxy-agent
http-proxy-middleware@0.18.0;MIT;https://github.com/chimurai/http-proxy-middleware
http-proxy@1.18.0;MIT;https://github.com/http-party/node-http-proxy
http-signature@1.2.0;MIT;https://github.com/joyent/node-http-signature
https-browserify@1.0.0;MIT;https://github.com/substack/https-browserify
https-proxy-agent@2.2.4;MIT;https://github.com/TooTallNate/node-https-proxy-agent
humanize-ms@1.2.1;MIT;https://github.com/node-modules/humanize-ms
iconv-lite@0.4.24;MIT;https://github.com/ashtuchkin/iconv-lite
ieee754@1.1.13;BSD-3-Clause;https://github.com/feross/ieee754
iferr@0.1.5;MIT;https://github.com/shesek/iferr
ignore-walk@3.0.3;ISC;https://github.com/isaacs/ignore-walk
ignore@3.3.10;MIT;https://github.com/kaelzhang/node-ignore
image-size@0.5.5;MIT;https://github.com/image-size/image-size
immediate@3.0.6;MIT;https://github.com/calvinmetcalf/immediate
import-cwd@2.1.0;MIT;https://github.com/sindresorhus/import-cwd
import-fresh@2.0.0;MIT;https://github.com/sindresorhus/import-fresh
import-from@2.1.0;MIT;https://github.com/sindresorhus/import-from
import-local@2.0.0;MIT;https://github.com/sindresorhus/import-local
imurmurhash@0.1.4;MIT;https://github.com/jensyt/imurmurhash-js
in-publish@2.0.1;ISC;https://github.com/iarna/in-publish
indent-string@2.1.0;MIT;https://github.com/sindresorhus/indent-string
indexof@0.0.1;MIT*;
infer-owner@1.0.4;ISC;https://github.com/npm/infer-owner
inflight@1.0.6;ISC;https://github.com/npm/inflight
inherits@2.0.1;ISC;https://github.com/isaacs/inherits
inherits@2.0.3;ISC;https://github.com/isaacs/inherits
inherits@2.0.4;ISC;https://github.com/isaacs/inherits
ini@1.3.5;ISC;https://github.com/isaacs/ini
inquirer@6.2.1;MIT;https://github.com/SBoudrias/Inquirer.js
internal-ip@3.0.1;MIT;https://github.com/sindresorhus/internal-ip
interpret@1.2.0;MIT;https://github.com/gulpjs/interpret
invariant@2.2.4;MIT;https://github.com/zertosh/invariant
invert-kv@1.0.0;MIT;https://github.com/sindresorhus/invert-kv
invert-kv@2.0.0;MIT;https://github.com/sindresorhus/invert-kv
ip-regex@2.1.0;MIT;https://github.com/sindresorhus/ip-regex
ip@1.1.5;MIT;https://github.com/indutny/node-ip
ipaddr.js@1.9.1;MIT;https://github.com/whitequark/ipaddr.js
is-accessor-descriptor@0.1.6;MIT;https://github.com/jonschlinkert/is-accessor-descriptor
is-accessor-descriptor@1.0.0;MIT;https://github.com/jonschlinkert/is-accessor-descriptor
is-arguments@1.0.4;MIT;https://github.com/ljharb/is-arguments
is-arrayish@0.2.1;MIT;https://github.com/qix-/node-is-arrayish
is-binary-path@1.0.1;MIT;https://github.com/sindresorhus/is-binary-path
is-buffer@1.1.6;MIT;https://github.com/feross/is-buffer
is-callable@1.1.5;MIT;https://github.com/ljharb/is-callable
is-data-descriptor@0.1.4;MIT;https://github.com/jonschlinkert/is-data-descriptor
is-data-descriptor@1.0.0;MIT;https://github.com/jonschlinkert/is-data-descriptor
is-date-object@1.0.2;MIT;https://github.com/ljharb/is-date-object
is-descriptor@0.1.6;MIT;https://github.com/jonschlinkert/is-descriptor
is-descriptor@1.0.2;MIT;https://github.com/jonschlinkert/is-descriptor
is-directory@0.3.1;MIT;https://github.com/jonschlinkert/is-directory
is-extendable@0.1.1;MIT;https://github.com/jonschlinkert/is-extendable
is-extendable@1.0.1;MIT;https://github.com/jonschlinkert/is-extendable
is-extglob@2.1.1;MIT;https://github.com/jonschlinkert/is-extglob
is-finite@1.1.0;MIT;https://github.com/sindresorhus/is-finite
is-fullwidth-code-point@1.0.0;MIT;https://github.com/sindresorhus/is-fullwidth-code-point
is-fullwidth-code-point@2.0.0;MIT;https://github.com/sindresorhus/is-fullwidth-code-point
is-glob@3.1.0;MIT;https://github.com/jonschlinkert/is-glob
is-glob@4.0.1;MIT;https://github.com/micromatch/is-glob
is-number@3.0.0;MIT;https://github.com/jonschlinkert/is-number
is-path-cwd@1.0.0;MIT;https://github.com/sindresorhus/is-path-cwd
is-path-in-cwd@1.0.1;MIT;https://github.com/sindresorhus/is-path-in-cwd
is-path-inside@1.0.1;MIT;https://github.com/sindresorhus/is-path-inside
is-plain-object@2.0.4;MIT;https://github.com/jonschlinkert/is-plain-object
is-regex@1.0.5;MIT;https://github.com/ljharb/is-regex
is-stream@1.1.0;MIT;https://github.com/sindresorhus/is-stream
is-symbol@1.0.3;MIT;https://github.com/inspect-js/is-symbol
is-typedarray@1.0.0;MIT;https://github.com/hughsk/is-typedarray
is-utf8@0.2.1;MIT;https://github.com/wayfind/is-utf8
is-windows@1.0.2;MIT;https://github.com/jonschlinkert/is-windows
is-wsl@1.1.0;MIT;https://github.com/sindresorhus/is-wsl
isarray@1.0.0;MIT;https://github.com/juliangruber/isarray
isarray@2.0.1;MIT;https://github.com/juliangruber/isarray
isbinaryfile@3.0.3;MIT;https://github.com/gjtorikian/isBinaryFile
isexe@2.0.0;ISC;https://github.com/isaacs/isexe
isobject@2.1.0;MIT;https://github.com/jonschlinkert/isobject
isobject@3.0.1;MIT;https://github.com/jonschlinkert/isobject
isstream@0.1.2;MIT;https://github.com/rvagg/isstream
istanbul-api@2.1.6;BSD-3-Clause;https://github.com/istanbuljs/istanbuljs
istanbul-instrumenter-loader@3.0.1;MIT;https://github.com/webpack-contrib/istanbul-instrumenter-loader
istanbul-lib-coverage@1.2.1;BSD-3-Clause;https://github.com/istanbuljs/istanbuljs
istanbul-lib-coverage@2.0.5;BSD-3-Clause;https://github.com/istanbuljs/istanbuljs
istanbul-lib-hook@2.0.7;BSD-3-Clause;https://github.com/istanbuljs/istanbuljs
istanbul-lib-instrument@1.10.2;BSD-3-Clause;https://github.com/istanbuljs/istanbuljs
istanbul-lib-instrument@3.3.0;BSD-3-Clause;https://github.com/istanbuljs/istanbuljs
istanbul-lib-report@2.0.8;BSD-3-Clause;https://github.com/istanbuljs/istanbuljs
istanbul-lib-source-maps@3.0.6;BSD-3-Clause;https://github.com/istanbuljs/istanbuljs
istanbul-reports@2.2.7;BSD-3-Clause;https://github.com/istanbuljs/istanbuljs
jasmine-core@2.8.0;MIT;https://github.com/jasmine/jasmine
jasmine-core@2.99.1;MIT;https://github.com/jasmine/jasmine
jasmine-spec-reporter@4.2.1;Apache-2.0;https://github.com/bcaudan/jasmine-spec-reporter
jasmine@2.8.0;MIT;https://github.com/jasmine/jasmine-npm
jasminewd2@2.2.0;MIT;https://github.com/angular/jasminewd
jquery@3.6.0;MIT;https://github.com/jquery/jquery
js-base64@2.5.2;BSD-3-Clause;https://github.com/dankogai/js-base64
js-tokens@3.0.2;MIT;https://github.com/lydell/js-tokens
js-tokens@4.0.0;MIT;https://github.com/lydell/js-tokens
js-yaml@3.13.1;MIT;https://github.com/nodeca/js-yaml
jsbn@0.1.1;MIT;https://github.com/andyperlitch/jsbn
jsesc@0.5.0;MIT;https://github.com/mathiasbynens/jsesc
jsesc@1.3.0;MIT;https://github.com/mathiasbynens/jsesc
jsesc@2.5.2;MIT;https://github.com/mathiasbynens/jsesc
json-parse-better-errors@1.0.2;MIT;https://github.com/zkat/json-parse-better-errors
json-schema-traverse@0.3.1;MIT;https://github.com/epoberezkin/json-schema-traverse
json-schema-traverse@0.4.1;MIT;https://github.com/epoberezkin/json-schema-traverse
json-schema@0.2.3;AFLv2.1,BSD;https://github.com/kriszyp/json-schema
json-stringify-safe@5.0.1;ISC;https://github.com/isaacs/json-stringify-safe
json3@3.3.3;MIT;https://github.com/bestiejs/json3
json5@1.0.1;MIT;https://github.com/json5/json5
jsonfile@4.0.0;MIT;https://github.com/jprichardson/node-jsonfile
jsonparse@1.3.1;MIT;https://github.com/creationix/jsonparse
jsprim@1.4.1;MIT;https://github.com/joyent/node-jsprim
jszip@3.6.0;(MIT OR GPL-3.0);https://github.com/Stuk/jszip
karma-chrome-launcher@2.2.0;MIT;https://github.com/karma-runner/karma-chrome-launcher
karma-coverage-istanbul-reporter@2.0.6;MIT;https://github.com/mattlewis92/karma-coverage-istanbul-reporter
karma-jasmine-html-reporter@0.2.2;MIT;https://github.com/taras42/karma-jasmine-html-reporter
karma-jasmine@1.1.2;MIT;https://github.com/karma-runner/karma-jasmine
karma-source-map-support@1.3.0;MIT;https://github.com/tschaub/karma-source-map-support
karma@4.0.1;MIT;https://github.com/karma-runner/karma
killable@1.0.1;ISC;https://github.com/marten-de-vries/killable
kind-of@3.2.2;MIT;https://github.com/jonschlinkert/kind-of
kind-of@4.0.0;MIT;https://github.com/jonschlinkert/kind-of
kind-of@5.1.0;MIT;https://github.com/jonschlinkert/kind-of
kind-of@6.0.3;MIT;https://github.com/jonschlinkert/kind-of
lcid@1.0.0;MIT;https://github.com/sindresorhus/lcid
lcid@2.0.0;MIT;https://github.com/sindresorhus/lcid
less-loader@4.1.0;MIT;https://github.com/webpack-contrib/less-loader
less@3.9.0;Apache-2.0;https://github.com/less/less.js
license-extractor@1.0.4;MIT;https://github.com/arei/license-extractor
license-webpack-plugin@2.1.0;ISC;https://github.com/xz64/license-webpack-plugin
lie@3.3.0;MIT;https://github.com/calvinmetcalf/lie
load-json-file@1.1.0;MIT;https://github.com/sindresorhus/load-json-file
loader-runner@2.4.0;MIT;https://github.com/webpack/loader-runner
loader-utils@1.2.3;MIT;https://github.com/webpack/loader-utils
locate-path@2.0.0;MIT;https://github.com/sindresorhus/locate-path
locate-path@3.0.0;MIT;https://github.com/sindresorhus/locate-path
lodash.clonedeep@4.5.0;MIT;https://github.com/lodash/lodash
lodash.debounce@4.0.8;MIT;https://github.com/lodash/lodash
lodash.tail@4.1.1;MIT;https://github.com/lodash/lodash
lodash@4.17.15;MIT;https://github.com/lodash/lodash
log4js@4.5.1;Apache-2.0;https://github.com/log4js-node/log4js-node
loglevel@1.6.8;MIT;https://github.com/pimterry/loglevel
loose-envify@1.4.0;MIT;https://github.com/zertosh/loose-envify
loud-rejection@1.6.0;MIT;https://github.com/sindresorhus/loud-rejection
lru-cache@4.1.5;ISC;https://github.com/isaacs/node-lru-cache
lru-cache@5.1.1;ISC;https://github.com/isaacs/node-lru-cache
magic-string@0.25.7;MIT;https://github.com/rich-harris/magic-string
make-dir@2.1.0;MIT;https://github.com/sindresorhus/make-dir
make-error@1.3.6;ISC;https://github.com/JsCommunity/make-error
make-fetch-happen@4.0.2;ISC;https://github.com/zkat/make-fetch-happen
map-age-cleaner@0.1.3;MIT;https://github.com/SamVerschueren/map-age-cleaner
map-cache@0.2.2;MIT;https://github.com/jonschlinkert/map-cache
map-obj@1.0.1;MIT;https://github.com/sindresorhus/map-obj
map-visit@1.0.0;MIT;https://github.com/jonschlinkert/map-visit
md5.js@1.3.5;MIT;https://github.com/crypto-browserify/md5.js
media-typer@0.3.0;MIT;https://github.com/jshttp/media-typer
mem@4.3.0;MIT;https://github.com/sindresorhus/mem
memory-fs@0.4.1;MIT;https://github.com/webpack/memory-fs
meow@3.7.0;MIT;https://github.com/sindresorhus/meow
merge-descriptors@1.0.1;MIT;https://github.com/component/merge-descriptors
methods@1.1.2;MIT;https://github.com/jshttp/methods
micromatch@3.1.10;MIT;https://github.com/micromatch/micromatch
miller-rabin@4.0.1;MIT;https://github.com/indutny/miller-rabin
mime-db@1.44.0;MIT;https://github.com/jshttp/mime-db
mime-types@2.1.27;MIT;https://github.com/jshttp/mime-types
mime@1.6.0;MIT;https://github.com/broofa/node-mime
mime@2.4.4;MIT;https://github.com/broofa/node-mime
mimic-fn@1.2.0;MIT;https://github.com/sindresorhus/mimic-fn
mimic-fn@2.1.0;MIT;https://github.com/sindresorhus/mimic-fn
mini-css-extract-plugin@0.5.0;MIT;https://github.com/webpack-contrib/mini-css-extract-plugin
minimalistic-assert@1.0.1;ISC;https://github.com/calvinmetcalf/minimalistic-assert
minimalistic-crypto-utils@1.0.1;MIT;https://github.com/indutny/minimalistic-crypto-utils
minimatch@3.0.4;ISC;https://github.com/isaacs/minimatch
minimist@0.0.10;MIT;https://github.com/substack/minimist
minimist@1.2.5;MIT;https://github.com/substack/minimist
minipass@2.9.0;ISC;https://github.com/isaacs/minipass
minizlib@1.3.3;MIT;https://github.com/isaacs/minizlib
mississippi@3.0.0;BSD-2-Clause;https://github.com/maxogden/mississippi
mixin-deep@1.3.2;MIT;https://github.com/jonschlinkert/mixin-deep
mixin-object@2.0.1;MIT;https://github.com/jonschlinkert/mixin-object
mkdirp@0.5.5;MIT;https://github.com/substack/node-mkdirp
move-concurrently@1.0.1;ISC;https://github.com/npm/move-concurrently
ms@2.0.0;MIT;https://github.com/zeit/ms
ms@2.1.1;MIT;https://github.com/zeit/ms
ms@2.1.2;MIT;https://github.com/zeit/ms
multicast-dns-service-types@1.1.0;MIT;https://github.com/mafintosh/multicast-dns-service-types
multicast-dns@6.2.3;MIT;https://github.com/mafintosh/multicast-dns
mute-stream@0.0.7;ISC;https://github.com/isaacs/mute-stream
nan@2.14.1;MIT;https://github.com/nodejs/nan
nanomatch@1.2.13;MIT;https://github.com/micromatch/nanomatch
negotiator@0.6.2;MIT;https://github.com/jshttp/negotiator
neo-async@2.6.1;MIT;https://github.com/suguru03/neo-async
ng2-completer@9.0.1;MIT;https://github.com/oferh/ng2-completer
ng2-smart-table@1.7.2;MIT;
nice-try@1.0.5;MIT;https://github.com/electerious/nice-try
node-fetch-npm@2.0.4;MIT;https://github.com/npm/node-fetch-npm
node-forge@0.9.0;(BSD-3-Clause OR GPL-2.0);https://github.com/digitalbazaar/forge
node-gyp@3.8.0;MIT;https://github.com/nodejs/node-gyp
node-libs-browser@2.2.1;MIT;https://github.com/webpack/node-libs-browser
node-releases@1.1.53;MIT;https://github.com/chicoxyzzy/node-releases
node-sass@4.13.1;MIT;https://github.com/sass/node-sass
nopt@3.0.6;ISC;https://github.com/npm/nopt
normalize-package-data@2.5.0;BSD-2-Clause;https://github.com/npm/normalize-package-data
normalize-path@2.1.1;MIT;https://github.com/jonschlinkert/normalize-path
normalize-path@3.0.0;MIT;https://github.com/jonschlinkert/normalize-path
normalize-range@0.1.2;MIT;https://github.com/jamestalmage/normalize-range
npm-bundled@1.1.1;ISC;https://github.com/npm/npm-bundled
npm-normalize-package-bin@1.0.1;ISC;https://github.com/npm/npm-normalize-package-bin
npm-package-arg@6.1.0;ISC;https://github.com/npm/npm-package-arg
npm-packlist@1.4.8;ISC;https://github.com/npm/npm-packlist
npm-pick-manifest@2.2.3;ISC;https://github.com/zkat/npm-pick-manifest
npm-registry-fetch@3.9.1;ISC;https://github.com/npm/registry-fetch
npm-run-path@2.0.2;MIT;https://github.com/sindresorhus/npm-run-path
npmlog@4.1.2;ISC;https://github.com/npm/npmlog
null-check@1.0.0;MIT;https://github.com/sindresorhus/null-check
num2fraction@1.2.2;MIT;https://github.com/yisibl/num2fraction
number-is-nan@1.0.1;MIT;https://github.com/sindresorhus/number-is-nan
oauth-sign@0.9.0;Apache-2.0;https://github.com/mikeal/oauth-sign
object-assign@4.1.1;MIT;https://github.com/sindresorhus/object-assign
object-component@0.0.3;MIT*;
object-copy@0.1.0;MIT;https://github.com/jonschlinkert/object-copy
object-inspect@1.7.0;MIT;https://github.com/substack/object-inspect
object-is@1.0.2;MIT;https://github.com/es-shims/object-is
object-keys@1.1.1;MIT;https://github.com/ljharb/object-keys
object-visit@1.0.1;MIT;https://github.com/jonschlinkert/object-visit
object.assign@4.1.0;MIT;https://github.com/ljharb/object.assign
object.pick@1.3.0;MIT;https://github.com/jonschlinkert/object.pick
obuf@1.1.2;MIT;https://github.com/indutny/offset-buffer
on-finished@2.3.0;MIT;https://github.com/jshttp/on-finished
on-headers@1.0.2;MIT;https://github.com/jshttp/on-headers
once@1.4.0;ISC;https://github.com/isaacs/once
onetime@2.0.1;MIT;https://github.com/sindresorhus/onetime
open@6.0.0;MIT;https://github.com/sindresorhus/open
opn@5.5.0;MIT;https://github.com/sindresorhus/opn
optimist@0.6.1;MIT*;https://github.com/substack/node-optimist
original@1.0.2;MIT;https://github.com/unshiftio/original
os-browserify@0.3.0;MIT;https://github.com/CoderPuppy/os-browserify
os-homedir@1.0.2;MIT;https://github.com/sindresorhus/os-homedir
os-locale@1.4.0;MIT;https://github.com/sindresorhus/os-locale
os-locale@3.1.0;MIT;https://github.com/sindresorhus/os-locale
os-tmpdir@1.0.2;MIT;https://github.com/sindresorhus/os-tmpdir
osenv@0.1.5;ISC;https://github.com/npm/osenv
p-defer@1.0.0;MIT;https://github.com/sindresorhus/p-defer
p-finally@1.0.0;MIT;https://github.com/sindresorhus/p-finally
p-is-promise@2.1.0;MIT;https://github.com/sindresorhus/p-is-promise
p-limit@1.3.0;MIT;https://github.com/sindresorhus/p-limit
p-limit@2.2.2;MIT;https://github.com/sindresorhus/p-limit
p-limit@2.3.0;MIT;https://github.com/sindresorhus/p-limit
p-locate@2.0.0;MIT;https://github.com/sindresorhus/p-locate
p-locate@3.0.0;MIT;https://github.com/sindresorhus/p-locate
p-map@1.2.0;MIT;https://github.com/sindresorhus/p-map
p-try@1.0.0;MIT;https://github.com/sindresorhus/p-try
p-try@2.2.0;MIT;https://github.com/sindresorhus/p-try
pacote@9.4.0;MIT;https://github.com/zkat/pacote
pako@1.0.11;(MIT AND Zlib);https://github.com/nodeca/pako
parallel-transform@1.2.0;MIT;https://github.com/mafintosh/parallel-transform
parse-asn1@5.1.5;ISC;https://github.com/crypto-browserify/parse-asn1
parse-json@2.2.0;MIT;https://github.com/sindresorhus/parse-json
parse-json@4.0.0;MIT;https://github.com/sindresorhus/parse-json
parse5@4.0.0;MIT;https://github.com/inikulin/parse5
parseqs@0.0.5;MIT;https://github.com/get/querystring
parseuri@0.0.5;MIT;https://github.com/get/parseuri
parseurl@1.3.3;MIT;https://github.com/pillarjs/parseurl
pascalcase@0.1.1;MIT;https://github.com/jonschlinkert/pascalcase
path-browserify@0.0.1;MIT;https://github.com/substack/path-browserify
path-dirname@1.0.2;MIT;https://github.com/es128/path-dirname
path-exists@2.1.0;MIT;https://github.com/sindresorhus/path-exists
path-exists@3.0.0;MIT;https://github.com/sindresorhus/path-exists
path-is-absolute@1.0.1;MIT;https://github.com/sindresorhus/path-is-absolute
path-is-inside@1.0.2;(WTFPL OR MIT);https://github.com/domenic/path-is-inside
path-key@2.0.1;MIT;https://github.com/sindresorhus/path-key
path-parse@1.0.6;MIT;https://github.com/jbgutierrez/path-parse
path-to-regexp@0.1.7;MIT;https://github.com/component/path-to-regexp
path-type@1.1.0;MIT;https://github.com/sindresorhus/path-type
path-type@3.0.0;MIT;https://github.com/sindresorhus/path-type
pbkdf2@3.0.17;MIT;https://github.com/crypto-browserify/pbkdf2
performance-now@2.1.0;MIT;https://github.com/braveg1rl/performance-now
pify@2.3.0;MIT;https://github.com/sindresorhus/pify
pify@3.0.0;MIT;https://github.com/sindresorhus/pify
pify@4.0.1;MIT;https://github.com/sindresorhus/pify
pinkie-promise@2.0.1;MIT;https://github.com/floatdrop/pinkie-promise
pinkie@2.0.4;MIT;https://github.com/floatdrop/pinkie
pkg-dir@3.0.0;MIT;https://github.com/sindresorhus/pkg-dir
pkg-up@2.0.0;MIT;https://github.com/sindresorhus/pkg-up
portfinder@1.0.25;MIT;https://github.com/indexzero/node-portfinder
posix-character-classes@0.1.1;MIT;https://github.com/jonschlinkert/posix-character-classes
postcss-import@12.0.1;MIT;https://github.com/postcss/postcss-import
postcss-load-config@2.1.0;MIT;https://github.com/michael-ciniawsky/postcss-load-config
postcss-loader@3.0.0;MIT;https://github.com/postcss/postcss-loader
postcss-value-parser@3.3.1;MIT;https://github.com/TrySound/postcss-value-parser
postcss@7.0.14;MIT;https://github.com/postcss/postcss
process-nextick-args@2.0.1;MIT;https://github.com/calvinmetcalf/process-nextick-args
process@0.11.10;MIT;https://github.com/shtylman/node-process
promise-inflight@1.0.1;ISC;https://github.com/iarna/promise-inflight
promise-retry@1.1.1;MIT;https://github.com/IndigoUnited/node-promise-retry
promise@7.3.1;MIT;https://github.com/then/promise
protoduck@5.0.1;MIT;https://github.com/zkat/protoduck
protractor@5.4.4;MIT;https://github.com/angular/protractor
proxy-addr@2.0.6;MIT;https://github.com/jshttp/proxy-addr
prr@1.0.1;MIT;https://github.com/rvagg/prr
pseudomap@1.0.2;ISC;https://github.com/isaacs/pseudomap
psl@1.8.0;MIT;https://github.com/lupomontero/psl
public-encrypt@4.0.3;MIT;https://github.com/crypto-browserify/publicEncrypt
pump@2.0.1;MIT;https://github.com/mafintosh/pump
pump@3.0.0;MIT;https://github.com/mafintosh/pump
pumpify@1.5.1;MIT;https://github.com/mafintosh/pumpify
punycode@1.3.2;MIT;https://github.com/bestiejs/punycode.js
punycode@1.4.1;MIT;https://github.com/bestiejs/punycode.js
punycode@2.1.1;MIT;https://github.com/bestiejs/punycode.js
q@1.4.1;MIT;https://github.com/kriskowal/q
qjobs@1.2.0;MIT;https://github.com/franck34/qjobs
qs@6.5.2;BSD-3-Clause;https://github.com/ljharb/qs
qs@6.7.0;BSD-3-Clause;https://github.com/ljharb/qs
querystring-es3@0.2.1;MIT;https://github.com/mike-spainhower/querystring
querystring@0.2.0;MIT;https://github.com/Gozala/querystring
querystringify@2.1.1;MIT;https://github.com/unshiftio/querystringify
randombytes@2.1.0;MIT;https://github.com/crypto-browserify/randombytes
randomfill@1.0.4;MIT;https://github.com/crypto-browserify/randomfill
range-parser@1.2.1;MIT;https://github.com/jshttp/range-parser
raw-body@2.4.0;MIT;https://github.com/stream-utils/raw-body
raw-loader@1.0.0;MIT;https://github.com/webpack-contrib/raw-loader
read-cache@1.0.0;MIT;https://github.com/TrySound/read-cache
read-pkg-up@1.0.1;MIT;https://github.com/sindresorhus/read-pkg-up
read-pkg@1.1.0;MIT;https://github.com/sindresorhus/read-pkg
readable-stream@2.3.7;MIT;https://github.com/nodejs/readable-stream
readable-stream@3.6.0;MIT;https://github.com/nodejs/readable-stream
readdirp@2.2.1;MIT;https://github.com/paulmillr/readdirp
rechoir@0.6.2;MIT;https://github.com/tkellen/node-rechoir
redent@1.0.0;MIT;https://github.com/sindresorhus/redent
reflect-metadata@0.1.13;Apache-2.0;https://github.com/rbuckton/reflect-metadata
regenerate-unicode-properties@8.2.0;MIT;https://github.com/mathiasbynens/regenerate-unicode-properties
regenerate@1.4.0;MIT;https://github.com/mathiasbynens/regenerate
regenerator-runtime@0.11.1;MIT;https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime
regex-not@1.0.2;MIT;https://github.com/jonschlinkert/regex-not
regexp.prototype.flags@1.3.0;MIT;https://github.com/es-shims/RegExp.prototype.flags
regexpu-core@4.7.0;MIT;https://github.com/mathiasbynens/regexpu-core
regjsgen@0.5.1;MIT;https://github.com/bnjmnt4n/regjsgen
regjsparser@0.6.4;BSD-2-Clause;https://github.com/jviereck/regjsparser
remove-trailing-separator@1.1.0;ISC;https://github.com/darsain/remove-trailing-separator
repeat-element@1.1.3;MIT;https://github.com/jonschlinkert/repeat-element
repeat-string@1.6.1;MIT;https://github.com/jonschlinkert/repeat-string
repeating@2.0.1;MIT;https://github.com/sindresorhus/repeating
request@2.88.2;Apache-2.0;https://github.com/request/request
require-directory@2.1.1;MIT;https://github.com/troygoode/node-require-directory
require-main-filename@1.0.1;ISC;https://github.com/yargs/require-main-filename
require-main-filename@2.0.0;ISC;https://github.com/yargs/require-main-filename
requires-port@1.0.0;MIT;https://github.com/unshiftio/requires-port
resolve-cwd@2.0.0;MIT;https://github.com/sindresorhus/resolve-cwd
resolve-from@3.0.0;MIT;https://github.com/sindresorhus/resolve-from
resolve-url@0.2.1;MIT;https://github.com/lydell/resolve-url
resolve@1.17.0;MIT;https://github.com/browserify/resolve
restore-cursor@2.0.0;MIT;https://github.com/sindresorhus/restore-cursor
ret@0.1.15;MIT;https://github.com/fent/ret.js
retry@0.10.1;MIT;https://github.com/tim-kos/node-retry
rfdc@1.1.4;MIT;https://github.com/davidmarkclements/rfdc
rimraf@2.7.1;ISC;https://github.com/isaacs/rimraf
ripemd160@2.0.2;MIT;https://github.com/crypto-browserify/ripemd160
run-async@2.4.1;MIT;https://github.com/SBoudrias/run-async
run-queue@1.0.3;ISC;https://github.com/iarna/run-queue
rxjs@6.3.3;Apache-2.0;https://github.com/reactivex/rxjs
rxjs@6.6.7;Apache-2.0;https://github.com/reactivex/rxjs
safe-buffer@5.1.2;MIT;https://github.com/feross/safe-buffer
safe-regex@1.1.0;MIT;https://github.com/substack/safe-regex
safer-buffer@2.1.2;MIT;https://github.com/ChALkeR/safer-buffer
sass-graph@2.2.4;MIT;https://github.com/xzyfer/sass-graph
sass-loader@7.1.0;MIT;https://github.com/webpack-contrib/sass-loader
saucelabs@1.5.0;MIT*;https://github.com/holidayextras/node-saucelabs
sax@0.5.8;BSD*;https://github.com/isaacs/sax-js
sax@1.2.4;ISC;https://github.com/isaacs/sax-js
schema-utils@0.3.0;MIT;https://github.com/webpack-contrib/schema-utils
schema-utils@0.4.7;MIT;https://github.com/webpack-contrib/schema-utils
schema-utils@1.0.0;MIT;https://github.com/webpack-contrib/schema-utils
scss-tokenizer@0.2.3;MIT;https://github.com/sasstools/scss-tokenizer
select-hose@2.0.0;MIT;https://github.com/indutny/select-hose
selenium-webdriver@3.6.0;Apache-2.0;https://github.com/SeleniumHQ/selenium
selfsigned@1.10.7;MIT;https://github.com/jfromaniello/selfsigned
semver-dsl@1.0.1;MIT;https://github.com/mgechev/semver-dsl
semver-intersect@1.4.0;MIT;https://github.com/snyamathi/semver-intersect
semver@5.3.0;ISC;https://github.com/npm/node-semver
semver@5.6.0;ISC;https://github.com/npm/node-semver
semver@6.3.0;ISC;https://github.com/npm/node-semver
send@0.17.1;MIT;https://github.com/pillarjs/send
serialize-javascript@2.1.2;BSD-3-Clause;https://github.com/yahoo/serialize-javascript
serve-index@1.9.1;MIT;https://github.com/expressjs/serve-index
serve-static@1.14.1;MIT;https://github.com/expressjs/serve-static
set-blocking@2.0.0;ISC;https://github.com/yargs/set-blocking
set-immediate-shim@1.0.1;MIT;https://github.com/sindresorhus/set-immediate-shim
set-value@2.0.1;MIT;https://github.com/jonschlinkert/set-value
setimmediate@1.0.5;MIT;https://github.com/YuzuJS/setImmediate
setprototypeof@1.1.0;ISC;https://github.com/wesleytodd/setprototypeof
setprototypeof@1.1.1;ISC;https://github.com/wesleytodd/setprototypeof
sha.js@2.4.11;(MIT AND BSD-3-Clause);https://github.com/crypto-browserify/sha.js
shallow-clone@1.0.0;MIT;https://github.com/jonschlinkert/shallow-clone
shebang-command@1.2.0;MIT;https://github.com/kevva/shebang-command
shebang-regex@1.0.0;MIT;https://github.com/sindresorhus/shebang-regex
shelljs@0.8.3;BSD-3-Clause;https://github.com/shelljs/shelljs
signal-exit@3.0.3;ISC;https://github.com/tapjs/signal-exit
slash@1.0.0;MIT;https://github.com/sindresorhus/slash
smart-buffer@4.1.0;MIT;https://github.com/JoshGlazebrook/smart-buffer
snapdragon-node@2.1.1;MIT;https://github.com/jonschlinkert/snapdragon-node
snapdragon-util@3.0.1;MIT;https://github.com/jonschlinkert/snapdragon-util
